id,age,salary,department,rating,city,bonus_pct
347,0.7391304347826086,0.49429901949835836,HR,0.8686868686868686,Illinois,0.56
348,0.5434782608695652,0.49429901949835836,HR,0.7777777777777778,LA,
349,0.5434782608695652,0.49429901949835836,Marketing,0.7702020202020201,Austin,0.9200000000000002
350,0.6739130434782609,0.8962767739485851,Marketing,0.8459595959595959,Chicago,
351,0.4782608695652174,0.49429901949835836,Sales,0.76010101010101,LA,0.15999999999999998
352,0.6956521739130435,0.25897304178857794,HR,0.6237373737373737,New York,0.12
353,0.043478260869565216,0.25841466955531234,HR,0.12373737373737374,New York,0.72
354,0.3695652173913043,0.76818618363746,Sales,0.025252525252525217,New York,0.8
355,0.5217391304347826,0.11761552721506265,Finance,,New York,
356,0.8913043478260869,0.0494159426440042,Finance,0.6161616161616162,Austin,0.52
357,0.6521739130434783,0.3553145869162218,Finance,0.797979797979798,Chicago,0.8400000000000001
358,0.043478260869565216,0.49429901949835836,Sales,,New Jersey,0.72
359,0.8478260869565217,0.49429901949835836,HR,,SF,0.56
360,0.5434782608695652,0.6255220780381033,Sales,0.11868686868686869,Austin,0.6000000000000001
361,0.5,0.49429901949835836,Sales,,Austin,0.52
362,0.6739130434782609,0.3845174547160119,Finance,0.4267676767676768,New Jersey,0.27999999999999997
363,1.0,0.4994304603220691,IT,0.19444444444444445,New Jersey,0.56
364,0.45652173913043476,0.59799432693811,HR,0.48989898989898994,SF,0.6799999999999999
365,0.4782608695652174,0.1866750050253501,Finance,0.05808080808080808,SF,0.8800000000000001
366,0.021739130434782608,0.6332722846358296,IT,,New Jersey,0.6399999999999999
367,0.5652173913043478,0.24082594420744646,IT,0.26515151515151514,New York,0.76
368,0.8913043478260869,0.778326223393563,Marketing,0.797979797979798,Austin,0.15999999999999998
369,0.021739130434782608,0.4172157326960445,HR,0.3055555555555556,LA,0.48000000000000004
370,0.5434782608695652,0.49429901949835836,IT,,SF,0.0
371,0.34782608695652173,0.3998280213521542,Finance,0.005050505050505055,SF,0.24
372,0.8478260869565217,0.07655283318071159,Marketing,0.06565656565656566,New Jersey,0.72
373,0.6956521739130435,0.49429901949835836,HR,,Chicago,
374,0.5434782608695652,0.6436133383959083,Sales,0.47727272727272724,LA,0.08000000000000002
375,0.9130434782608695,0.6867196748040113,Finance,0.5984848484848485,LA,0.39999999999999997
376,0.8260869565217391,0.49429901949835836,IT,0.28787878787878785,SF,0.8
377,0.6086956521739131,0.5532128738302101,IT,0.6944444444444444,New York,0.2
378,0.8913043478260869,0.35361713532709443,Finance,,Chicago,0.56
379,0.5434782608695652,0.49429901949835836,IT,0.7803030303030303,LA,0.72
380,0.7391304347826086,0.47528644495566524,Marketing,0.032828282828282804,SF,0.6000000000000001
381,0.5217391304347826,0.8216894110289683,HR,,LA,
382,0.5,0.26691309494561455,Marketing,0.09848484848484847,Illinois,0.36000000000000004
383,0.2608695652173913,0.49429901949835836,IT,,Chicago,0.8
384,0.13043478260869565,0.49429901949835836,Sales,,Chicago,
385,0.7608695652173914,0.9836285261206531,HR,0.13636363636363638,Illinois,0.0
386,0.9565217391304348,0.49429901949835836,HR,,Austin,
387,0.41304347826086957,0.49429901949835836,Finance,0.6161616161616162,Illinois,0.03999999999999998
388,0.5434782608695652,0.21635807294574855,Finance,0.7020202020202021,New Jersey,
389,0.15217391304347827,0.16605990217318473,Sales,0.5580808080808081,New Jersey,0.2
390,0.9782608695652174,0.48973711835257855,HR,0.0025252525252525276,SF,0.96
391,0.32608695652173914,0.009693341969490541,Sales,,Chicago,0.36000000000000004
392,0.2826086956521739,0.4397739709199741,Finance,0.5151515151515151,Austin,0.32
393,0.2391304347826087,0.8635226587452259,Finance,,Austin,0.15999999999999998
394,0.5434782608695652,0.41383199696245504,HR,0.3459595959595959,LA,0.32
395,0.30434782608695654,0.5952024657717822,Marketing,,LA,0.8800000000000001
396,0.5869565217391305,0.6601076541665736,IT,,Illinois,1.0
397,0.5434782608695652,0.9038147990976705,Finance,,Austin,0.36000000000000004
398,0.5434782608695652,0.7239966050968217,Finance,0.12626262626262627,Illinois,0.44
399,0.6739130434782609,0.8733276751613696,Marketing,0.5656565656565657,Illinois,0.72
400,0.4782608695652174,0.0733142742277712,Marketing,0.6893939393939393,LA,0.8800000000000001
